dataTime,locType,longitude,latitude,heading,accuracy,speed,distance,isBackForeground,stepType,altitude
1693222087,1,120.078170,30.308005,0.000000,19.096989,0.000000,0.000000,0,1,6.620059
1693222223,1,120.078095,30.308005,0.000000,6.470326,0.009876,0.000000,0,1,7.425949
1693222314,1,120.078125,30.308005,0.000000,13.226526,0.000000,0.000000,0,1,6.619906
1693268237,1,120.079269,30.310133,0.000000,35.000000,0.000000,0.000000,0,1,10.212960
1693281951,1,120.081886,30.307403,0.000000,35.000000,0.000000,0.000000,0,1,9.656591
1693281955,1,120.081733,30.307413,0.000000,21.963930,0.000000,0.000000,0,1,7.323349
1693281999,1,120.081780,30.307475,0.000000,14.288053,0.102503,0.000000,0,1,8.399695
1693282425,1,120.081947,30.307505,0.000000,35.000000,0.000000,0.000000,0,1,10.430336
1693282426,1,120.081947,30.307505,0.000000,35.000000,0.000000,0.000000,0,1,10.430336
1693282428,1,120.081917,30.307420,0.000000,35.000000,0.000000,0.000000,0,1,10.566602
1693282846,1,120.081933,30.307430,0.000000,35.000000,0.000000,0.000000,0,1,10.660015
1693307395,1,120.080095,30.305063,0.000000,35.000000,0.000000,0.000000,0,1,10.001867
1693307408,1,120.080125,30.305103,0.000000,35.000000,0.000000,0.000000,0,1,10.042850
1693307457,1,120.080108,30.305058,0.000000,35.000000,0.000000,0.000000,0,1,9.781084
1693307622,1,120.080100,30.305103,0.000000,35.000000,0.000000,0.000000,0,1,9.997240
1693308011,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.734903
1693309178,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.039303
1693309743,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.760516
1693309847,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.469769
1693309895,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.551479
1693310138,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.385553
1693310475,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.671330
1693310704,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.506266
1693310994,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.939727
1693311091,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.233826
1693311279,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.628210
1693311350,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.880682
1693311506,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.784879
1693311580,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.756202
1693314335,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.870446
1693314368,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.507311
1693314638,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.596271
1693314683,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.339019
1693314808,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.814842
1693314877,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.429502
1693314948,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.273890
1693315018,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.730645
1693315098,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.462152
1693315224,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.761181
1693315491,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.493999
1693315574,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.503709
1693315736,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.114354
1693315968,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.877113
1693316055,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.504583
1693316162,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.419489
1693316297,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.584418
1693316331,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.504790
1693316473,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.484383
1693316488,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.462529
1693316491,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.462529
1693316582,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.508949
1693316661,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.574810
1693316944,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.876762
1693317070,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.967380
1693317267,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.176687
1693317416,1,120.079986,30.304813,0.000000,28.435871,0.000000,0.000000,0,1,9.329943
1693363667,1,120.080008,30.304853,0.000000,26.055303,0.000000,0.000000,0,1,9.570992
1693373021,1,120.072456,30.307703,0.000000,35.000000,0.000000,0.000000,0,1,7.901865
1693376038,1,120.072395,30.307767,0.000000,35.000000,0.000000,0.000000,0,1,7.933282
1693635437,1,120.084100,30.309983,0.000000,35.000000,0.000000,0.000000,0,1,7.183952
1694079605,1,120.084131,30.309897,0.000000,35.000000,0.000000,0.000000,0,1,7.348171
1694079617,1,120.084161,30.309922,0.000000,35.000000,0.000000,0.000000,0,1,7.531483
1694337921,1,120.084167,30.309997,0.000000,35.000000,0.000000,0.000000,0,1,7.590135
1694338110,1,120.084380,30.309612,0.000000,682.171638,0.000000,0.000000,0,1,7.156482
1694563005,1,120.076539,30.310270,0.000000,35.000000,0.000000,0.000000,0,1,9.729408
1694563131,1,120.076500,30.310278,0.000000,35.000000,0.000000,0.000000,0,1,9.731352
1694596754,1,120.087578,30.309220,0.000000,35.000000,0.000000,0.000000,0,1,8.016868
1694597908,1,120.087564,30.309142,0.000000,35.000000,0.000000,0.000000,0,1,7.936823
1694597910,1,120.087564,30.309142,0.000000,35.000000,0.000000,0.000000,0,1,7.936823
1694782988,1,120.076531,30.310258,0.000000,35.000000,0.000000,0.000000,0,1,9.682103
1695025040,1,120.086236,30.303603,0.000000,35.000000,0.000000,0.000000,0,1,9.487418
1695081295,1,120.085167,30.304170,0.000000,35.000000,0.000000,0.000000,0,1,9.942247
1695081957,1,120.085167,30.304170,0.000000,35.000000,0.000000,0.000000,0,1,9.964306
1695081991,1,120.085197,30.304133,0.000000,35.000000,0.000000,0.000000,0,1,9.913253
1695082921,1,120.085128,30.304113,0.000000,35.000000,0.000000,0.000000,0,1,10.736207
1695090501,1,120.083839,30.304680,0.000000,35.000000,0.000000,0.000000,0,1,11.813857
1695091405,1,120.083733,30.304670,0.000000,35.000000,0.000000,0.000000,0,1,11.815662
1695091633,1,120.083817,30.304683,0.000000,35.000000,0.000000,0.000000,0,1,11.795351
1695091700,1,120.083808,30.304678,0.000000,35.000000,0.000000,0.000000,0,1,11.796652
1695092046,1,120.083770,30.304658,0.000000,35.000000,0.000000,0.000000,0,1,11.771108
1695092173,1,120.083786,30.304617,0.000000,35.000000,0.000000,0.000000,0,1,11.811470
1695092253,1,120.083770,30.304675,0.000000,35.000000,0.000000,0.000000,0,1,11.734313
1695092258,1,120.083717,30.304653,0.000000,35.000000,0.000000,0.000000,0,1,11.804569
1695092304,1,120.083770,30.304680,0.000000,35.000000,0.000000,0.000000,0,1,11.818825
1695092379,1,120.083786,30.304667,0.000000,35.000000,0.000000,0.000000,0,1,11.844127
1695092431,1,120.083817,30.304678,0.000000,35.000000,0.000000,0.000000,0,1,11.806550
1695092926,1,120.083878,30.304670,0.000000,35.000000,0.000000,0.000000,0,1,11.904198
1695093089,1,120.083770,30.304705,0.000000,35.000000,0.000000,0.000000,0,1,11.807597
1695093423,1,120.083786,30.304700,0.000000,35.000000,0.000000,0.000000,0,1,11.824055
1695094391,1,120.083825,30.304625,0.000000,35.000000,0.000000,0.000000,0,1,11.819112
1695094448,1,120.083794,30.304645,0.000000,35.000000,0.000000,0.000000,0,1,11.821388
1695101392,1,120.080217,30.305187,0.000000,35.000000,0.000000,0.000000,0,1,9.606553
1695180167,1,120.086281,30.303737,0.000000,35.000000,0.000000,0.000000,0,1,9.611475
1695188192,1,120.084144,30.304887,0.000000,35.000000,0.000000,0.000000,0,1,11.702035
1695188267,1,120.084114,30.304888,0.000000,35.000000,0.000000,0.000000,0,1,10.501051
1695191689,1,120.084244,30.304858,0.000000,35.000000,0.000000,0.000000,0,1,11.715910
1695191754,1,120.084144,30.304880,0.000000,35.000000,0.000000,0.000000,0,1,11.725365
1695191774,1,120.084114,30.304888,0.000000,35.000000,0.000000,0.000000,0,1,11.556900
1695204336,1,120.076490,30.310090,0.000000,35.000000,-1.000000,0.000000,0,1,8.321897
1695381000,1,120.077417,30.307300,0.000000,64.000000,0.000000,0.000000,0,1,7.668174
1695381163,1,120.077470,30.307425,0.000000,38.000000,0.000000,0.000000,0,1,7.815064
1695381690,1,120.077539,30.307363,0.000000,14.232616,0.250560,0.000000,0,1,6.983801
1695381831,1,120.077470,30.307342,0.000000,64.000000,0.000000,0.000000,0,1,7.626668
1695566752,1,120.076561,30.310075,0.000000,35.000000,0.000000,0.000000,0,1,8.380232
1695635335,1,120.086228,30.303555,0.000000,35.000000,0.000000,0.000000,0,1,9.652545
1695686116,1,120.085136,30.304112,0.000000,35.000000,0.000000,0.000000,0,1,10.299891
1695785709,1,120.086258,30.303600,0.000000,35.000000,0.000000,0.000000,0,1,9.937945
1695822704,1,120.076553,30.310283,0.000000,35.000000,0.000000,0.000000,0,1,9.429446
1695865728,1,120.085153,30.304105,0.000000,35.000000,0.000000,0.000000,0,1,10.206070
1695870391,1,120.085136,30.304097,0.000000,35.000000,0.000000,0.000000,0,1,10.178689
1695959225,1,118.806633,31.961895,0.000000,3101.430318,0.000000,0.000000,0,1,20.528057
1696070492,1,118.813513,31.932430,0.000000,35.000000,0.000000,0.000000,0,1,13.546430
1696070499,1,118.813478,31.932447,0.000000,35.000000,0.000000,0.000000,0,1,13.516528
1696220144,1,119.072450,29.650805,0.000000,3.102998,0.015994,0.000000,0,1,105.820743
1696220146,1,119.072442,29.650817,0.000000,2.581896,0.037543,0.000000,0,1,106.009038
1696220147,1,119.072442,29.650817,0.000000,4.599253,0.037543,0.000000,0,1,106.009038
1696221593,1,119.072067,29.650738,0.000000,8.186280,0.000000,0.000000,0,1,103.266498
1696221616,1,119.072089,29.650708,0.000000,4.702714,0.035051,0.000000,0,1,103.914609
1696328702,1,118.897867,31.911362,0.000000,27.422201,0.000000,0.000000,0,1,21.180265
1696472821,1,118.793045,32.064114,0.000000,8.785696,0.229712,0.000000,0,1,34.614425
1696472826,1,118.793113,32.064064,0.000000,4.482616,0.521293,0.000000,0,1,34.999474
1696472832,1,118.793113,32.064072,0.000000,13.592514,0.349545,0.000000,0,1,34.984723
1696478329,1,118.802187,31.960822,0.000000,3033.834448,0.000000,0.000000,0,1,19.073181
1696569558,1,118.790650,31.974333,0.000000,431.035631,0.000000,0.000000,0,1,37.373413
1696569559,1,118.790650,31.974333,0.000000,431.035631,0.000000,0.000000,0,1,37.373413
1696589665,1,120.072089,30.307320,0.000000,40.000000,0.000000,0.000000,0,1,12.592495
1696589714,1,120.072053,30.307267,0.000000,40.000000,0.000000,0.000000,0,1,12.592495
1696590120,1,120.072067,30.307292,0.000000,40.000000,0.000000,0.000000,0,1,12.592495
1696595666,1,120.090080,30.307895,0.000000,35.000000,0.000000,0.000000,0,1,3.967090
1696595668,1,120.090194,30.308022,0.000000,14.423842,0.162165,0.000000,0,1,8.304602
1696643186,1,120.085183,30.304108,0.000000,41.855963,0.000000,0.000000,0,1,9.981098
1696683982,1,120.076553,30.310317,0.000000,36.000000,0.000000,0.000000,0,1,9.290866
1696683988,1,120.076553,30.310280,0.000000,36.000000,0.000000,0.000000,0,1,9.273956
1696683989,1,120.076553,30.310280,0.000000,36.000000,0.000000,0.000000,0,1,9.273956
1696683993,1,120.076561,30.310387,0.000000,36.000000,0.000000,0.000000,0,1,9.844910
1696683995,1,120.076561,30.310387,0.000000,36.000000,0.000000,0.000000,0,1,9.844910
1696683999,1,120.076553,30.310370,0.000000,36.000000,0.000000,0.000000,0,1,9.557787
1696684007,1,120.076544,30.310325,0.000000,36.000000,0.000000,0.000000,0,1,9.406060
1696684009,1,120.076544,30.310325,0.000000,36.000000,0.000000,0.000000,0,1,9.406060
1696684014,1,120.076553,30.310322,0.000000,36.000000,0.000000,0.000000,0,1,9.330501
1696684017,1,120.076544,30.310338,0.000000,36.000000,0.000000,0.000000,0,1,9.271271
1696684020,1,120.076544,30.310338,0.000000,36.000000,0.000000,0.000000,0,1,9.271271
1696749351,1,120.080545,30.304945,0.000000,35.000000,0.000000,0.000000,0,1,10.471132
1696825035,1,120.084795,30.303467,0.000000,35.000000,0.000000,0.000000,0,1,10.865408
1696825053,1,120.084908,30.303317,0.000000,19.353769,0.579896,0.000000,0,1,9.599741
1696844387,1,120.086197,30.303638,0.000000,64.978173,0.000000,0.000000,0,1,9.773652
1696895831,1,120.085105,30.304088,0.000000,35.000000,0.000000,0.000000,0,1,10.220626
1696903472,1,120.083808,30.304662,0.000000,35.000000,0.000000,0.000000,0,1,12.019492
1696903526,1,120.083839,30.304705,0.000000,35.000000,0.000000,0.000000,0,1,11.939809
1696903741,1,120.083778,30.304730,0.000000,35.000000,0.000000,0.000000,0,1,11.915679
1696903876,1,120.083786,30.304750,0.000000,35.000000,0.000000,0.000000,0,1,11.908727
1696903919,1,120.083847,30.304397,0.000000,25.526694,0.144911,0.000000,0,1,10.485460
1696903967,1,120.083725,30.304778,0.000000,16.144678,0.063828,0.000000,0,1,9.730175
1696946512,1,120.076453,30.310287,0.000000,35.000000,0.000000,0.000000,0,1,8.140743
1697010062,1,120.084222,30.305200,0.000000,35.000000,0.000000,0.000000,0,1,11.273594
1697010530,1,120.084222,30.305200,0.000000,35.000000,0.000000,0.000000,0,1,10.017567
1697014199,1,120.085105,30.304072,0.000000,35.000000,0.000000,0.000000,0,1,10.425372
1697014744,1,120.085122,30.304070,0.000000,35.000000,0.000000,0.000000,0,1,10.507859
1697075286,1,120.085175,30.304113,0.000000,35.000000,0.000000,0.000000,0,1,10.207373
1697075805,1,120.085175,30.304120,0.000000,35.000000,0.000000,0.000000,0,1,10.213137
1697082333,1,120.085053,30.304088,0.000000,35.000000,0.000000,0.000000,0,1,10.181124
1697082423,1,120.085053,30.304088,0.000000,35.000000,0.000000,0.000000,0,1,10.183880
1697082495,1,120.085053,30.304087,0.000000,17.862713,0.000000,0.000000,0,1,-91.665670
1697117990,1,120.072547,30.307667,0.000000,35.000000,0.000000,0.000000,0,1,8.309175
1697118072,1,120.072542,30.307622,0.000000,35.000000,0.000000,0.000000,0,1,8.314461
1697119013,1,120.072503,30.307695,0.000000,35.000000,0.000000,0.000000,0,1,8.391054
1697244775,1,120.083886,30.305900,0.000000,35.000000,0.000000,0.000000,0,1,9.187271
1697244779,1,120.083900,30.305917,0.000000,35.000000,0.000000,0.000000,0,1,9.042252
1697246498,1,120.083878,30.305892,0.000000,35.000000,0.000000,0.000000,0,1,9.308225
1697246502,1,120.083892,30.305925,0.000000,35.000000,0.000000,0.000000,0,1,9.156076
1697246504,1,120.083892,30.305925,0.000000,35.000000,0.000000,0.000000,0,1,9.156076
1697246507,1,120.083878,30.305900,0.000000,35.000000,0.000000,0.000000,0,1,9.230818
1697246557,1,120.083878,30.305895,0.000000,35.000000,0.000000,0.000000,0,1,9.075143
1697246568,1,120.083892,30.305908,0.000000,35.000000,0.000000,0.000000,0,1,9.075797
1697246573,1,120.083892,30.305892,0.000000,35.000000,0.000000,0.000000,0,1,9.064978
1697268720,1,120.077400,30.310172,0.000000,38.190324,0.000000,0.000000,0,1,8.687055
1697293233,1,120.076539,30.310328,0.000000,35.000000,0.000000,0.000000,0,1,9.053434
1697293242,1,120.076544,30.310288,0.000000,35.000000,0.000000,0.000000,0,1,9.053966
1697293244,1,120.076531,30.310267,0.000000,35.000000,0.000000,0.000000,0,1,9.028337
1697293250,1,120.076539,30.310305,0.000000,35.000000,0.000000,0.000000,0,1,9.017173
1697293366,1,120.076539,30.310292,0.000000,35.000000,0.000000,0.000000,0,1,9.024789
1697449932,1,120.086342,30.303688,0.000000,35.000000,0.000000,0.000000,0,1,9.753246
1697464310,1,120.072480,30.307737,0.000000,35.000000,0.000000,0.000000,0,1,7.142849
1697464311,1,120.072480,30.307737,0.000000,35.000000,0.000000,0.000000,0,1,7.142849
1697464313,1,120.072564,30.307700,0.000000,35.000000,0.000000,0.000000,0,1,7.290859
1697464449,1,120.072608,30.307683,0.000000,35.000000,0.000000,0.000000,0,1,7.221077
1697464517,1,120.072608,30.307683,0.000000,57.546225,0.000000,0.000000,0,1,7.384891
1697464615,1,120.072608,30.307650,0.000000,35.000000,0.000000,0.000000,0,1,7.277848
1697464705,1,120.072578,30.307647,0.000000,35.000000,0.000000,0.000000,0,1,7.201673
1697464726,1,120.072639,30.307647,0.000000,35.000000,0.000000,0.000000,0,1,7.283339
1697464758,1,120.072600,30.307653,0.000000,35.000000,0.000000,0.000000,0,1,7.304641
1697465043,1,120.072586,30.307663,0.000000,35.000000,0.000000,0.000000,0,1,7.576879
1697465059,1,120.072578,30.307695,0.000000,35.000000,0.000000,0.000000,0,1,7.232792
1697466314,1,120.072625,30.307653,0.000000,35.000000,0.000000,0.000000,0,1,7.330157
1697466421,1,120.072608,30.307683,0.000000,35.000000,0.000000,0.000000,0,1,7.175624
1697599857,1,120.086228,30.303655,0.000000,35.000000,0.000000,0.000000,0,1,9.795121
1697680009,1,120.085144,30.304095,0.000000,35.000000,0.000000,0.000000,0,1,10.153359
1697963323,1,120.076522,30.310312,0.000000,35.000000,0.000000,0.000000,0,1,9.363746
1697963325,1,120.076522,30.310312,0.000000,35.000000,0.000000,0.000000,0,1,9.363746
1697963345,1,120.076539,30.310355,0.000000,35.000000,0.000000,0.000000,0,1,9.345959
1697963348,1,120.076539,30.310350,0.000000,35.000000,0.000000,0.000000,0,1,9.342180
1697963353,1,120.076522,30.310342,0.000000,35.000000,0.000000,0.000000,0,1,9.357468
1697963356,1,120.076522,30.310342,0.000000,35.000000,0.000000,0.000000,0,1,9.357468
1697963360,1,120.076531,30.310317,0.000000,35.000000,0.000000,0.000000,0,1,9.360380
1697963365,1,120.076539,30.310337,0.000000,35.000000,0.000000,0.000000,0,1,9.350853
1697963374,1,120.076539,30.310328,0.000000,35.000000,0.000000,0.000000,0,1,9.349376
1697963377,1,120.076531,30.310363,0.000000,36.000000,0.000000,0.000000,0,1,9.348866
1697963391,1,120.076539,30.310338,0.000000,35.000000,0.000000,0.000000,0,1,9.438486
1697963396,1,120.076539,30.310328,0.000000,35.000000,0.000000,0.000000,0,1,9.433496
1697963402,1,120.076531,30.310350,0.000000,35.000000,0.000000,0.000000,0,1,9.438727
1697971942,1,120.084703,30.304895,0.000000,35.000000,0.000000,0.000000,0,1,10.427419
1697971999,1,120.084703,30.304900,0.000000,35.000000,0.000000,0.000000,0,1,10.452106
1697974317,1,120.084694,30.304908,0.000000,35.000000,0.000000,0.000000,0,1,10.476304
1697978993,1,120.084725,30.304903,0.000000,35.000000,0.000000,0.000000,0,1,10.410882
1698068120,1,120.072480,30.307678,0.000000,35.000000,0.000000,0.000000,0,1,8.543104
1698068137,1,120.072395,30.307638,0.000000,35.000000,0.000000,0.000000,0,1,8.624434
1698068183,1,120.072511,30.307653,0.000000,35.000000,0.000000,0.000000,0,1,8.601412
1698068211,1,120.072442,30.307708,0.000000,35.000000,0.000000,0.000000,0,1,8.624510
1698068243,1,120.072456,30.307653,0.000000,35.000000,0.000000,0.000000,0,1,8.622772
1698068301,1,120.072472,30.307713,0.000000,35.000000,0.000000,0.000000,0,1,8.643709
1698068317,1,120.072525,30.307637,0.000000,35.000000,0.000000,0.000000,0,1,8.625770
1698068360,1,120.072472,30.307675,0.000000,35.000000,0.000000,0.000000,0,1,8.626491
1698068382,1,120.072503,30.307700,0.000000,35.000000,0.000000,0.000000,0,1,8.633981
1698068398,1,120.072425,30.307708,0.000000,35.000000,0.000000,0.000000,0,1,8.614836
1698068425,1,120.072472,30.307695,0.000000,35.000000,0.000000,0.000000,0,1,8.634773
1698068443,1,120.072511,30.307653,0.000000,35.000000,0.000000,0.000000,0,1,8.622894
1698068478,1,120.072564,30.307688,0.000000,35.000000,0.000000,0.000000,0,1,8.620678
1698068533,1,120.072517,30.307695,0.000000,35.000000,0.000000,0.000000,0,1,8.631491
1698068646,1,120.072450,30.307670,0.000000,35.000000,0.000000,0.000000,0,1,8.583023
1698068681,1,120.072480,30.307703,0.000000,35.000000,0.000000,0.000000,0,1,8.628048
1698068733,1,120.072533,30.307653,0.000000,35.000000,0.000000,0.000000,0,1,8.625583
1698068853,1,120.072425,30.307703,0.000000,35.000000,0.000000,0.000000,0,1,8.638554
1698068969,1,120.072486,30.307663,0.000000,35.000000,0.000000,0.000000,0,1,8.641098
1698069005,1,120.072525,30.307650,0.000000,35.000000,0.000000,0.000000,0,1,8.602818
1698069063,1,120.072495,30.307695,0.000000,35.000000,0.000000,0.000000,0,1,8.613167
1698204666,1,120.086281,30.303645,0.000000,35.000000,0.000000,0.000000,0,1,9.668462
1698284963,1,120.085067,30.304047,0.000000,35.000000,0.000000,0.000000,0,1,10.019918
1698327709,1,120.079689,30.299205,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698327729,1,120.079650,30.299237,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698327773,1,120.079825,30.298930,0.000000,14.784996,0.307289,0.000000,0,1,7.169795
1698327846,1,120.079675,30.299203,0.000000,35.000000,0.000000,0.000000,0,1,30.719107
1698328016,1,120.079811,30.298978,0.000000,14.258637,0.187597,0.000000,0,1,10.814846
1698328027,1,120.079697,30.299212,0.000000,35.000000,0.000000,0.000000,0,1,10.816943
1698328028,1,120.079697,30.299212,0.000000,35.000000,0.000000,0.000000,0,1,10.816943
1698328030,1,120.079697,30.299212,0.000000,35.000000,0.000000,0.000000,0,1,10.816943
1698328038,1,120.079658,30.299197,0.000000,35.000000,0.000000,0.000000,0,1,30.717726
1698328162,1,120.079675,30.299242,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698328427,1,120.079675,30.299200,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698328510,1,120.079711,30.299172,0.000000,35.000000,0.000000,0.000000,0,1,30.690022
1698328556,1,120.079855,30.299045,0.000000,29.526949,0.096807,0.000000,0,1,7.645318
1698328661,1,120.079789,30.298930,0.000000,14.252864,0.064103,0.000000,0,1,8.855803
1698328668,1,120.079917,30.298913,0.000000,14.616610,0.571519,0.000000,0,1,8.941788
1698328669,1,120.079917,30.298913,0.000000,14.616610,0.571519,0.000000,0,1,8.941788
1698328795,1,120.079667,30.299233,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698328886,1,120.079797,30.299020,0.000000,14.248360,0.000000,0.000000,0,1,9.308508
1698328894,1,120.079706,30.299075,0.000000,35.000000,0.000000,0.000000,0,1,30.719748
1698331256,1,120.079750,30.299050,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698331262,1,120.079750,30.299053,0.000000,35.000000,0.000000,0.000000,0,1,30.719877
1698331541,1,120.079911,30.299003,0.000000,59.502842,0.000000,0.000000,0,1,30.719877
1698331542,1,120.079911,30.299003,0.000000,59.502842,0.000000,0.000000,0,1,30.719877
1698331543,1,120.079911,30.299003,0.000000,59.502842,0.000000,0.000000,0,1,30.719877
1698331546,1,120.079911,30.299003,0.000000,59.502842,0.000000,0.000000,0,1,30.719877
1698331547,1,120.079911,30.299003,0.000000,59.502842,0.000000,0.000000,0,1,30.719877
1698456661,1,120.076470,30.310250,0.000000,35.000000,0.000000,0.000000,0,1,9.506875
1698491585,1,120.081392,30.311120,0.000000,35.000000,0.000000,0.000000,0,1,9.536777
1698553264,1,120.071389,30.308620,0.000000,35.000000,0.000000,0.000000,0,1,9.368724
1698553266,1,120.071389,30.308620,0.000000,35.000000,0.000000,0.000000,0,1,9.368724
1698553269,1,120.071381,30.308603,0.000000,35.000000,0.000000,0.000000,0,1,9.472338
1698589544,1,120.076470,30.310228,0.000000,35.000000,0.000000,0.000000,0,1,13.316784
1698589550,1,120.076470,30.310228,0.000000,35.000000,0.000000,0.000000,0,1,11.693517
1698589552,1,120.076470,30.310228,0.000000,35.000000,0.000000,0.000000,0,1,11.693517
1698589555,1,120.076470,30.310228,0.000000,35.000000,0.000000,0.000000,0,1,10.111799
1698589557,1,120.076470,30.310228,0.000000,35.000000,0.000000,0.000000,0,1,10.111799
1698649524,1,120.076470,30.310205,0.000000,35.000000,0.000000,0.000000,0,1,10.556227
1698649526,1,120.076470,30.310205,0.000000,35.000000,0.000000,0.000000,0,1,10.556227
1698659073,1,120.086258,30.303633,0.000000,35.000000,0.000000,0.000000,0,1,10.091085
1698672890,1,120.072022,30.306647,0.000000,40.000277,0.000000,0.000000,0,1,6.843617
1698672902,1,120.071992,30.306647,0.000000,124.018368,0.000000,0.000000,0,1,7.102764
1698672991,1,120.072036,30.306663,0.000000,40.000026,0.000000,0.000000,0,1,6.790039
1698673033,1,120.071992,30.306588,0.000000,52.331230,0.000000,0.000000,0,1,6.773329
1698673106,1,120.072014,30.306655,0.000000,40.000000,0.000000,0.000000,0,1,6.744781
1698673256,1,120.072006,30.306655,0.000000,40.000343,0.000000,0.000000,0,1,6.777183
1698673285,1,120.071992,30.306588,0.000000,47.417921,0.000000,0.000000,0,1,6.868875
1698673315,1,120.071992,30.306578,0.000000,53.000000,0.000000,0.000000,0,1,6.865124
1698673746,1,120.072045,30.306683,0.000000,40.000000,0.000000,0.000000,0,1,6.858615
1698673747,1,120.072006,30.306663,0.000000,91.270670,0.000000,0.000000,0,1,6.756814
1698673749,1,120.071997,30.306620,0.000000,52.331138,0.000000,0.000000,0,1,6.785574
1698673750,1,120.071997,30.306620,0.000000,52.331138,0.000000,0.000000,0,1,6.785574
1698673759,1,120.071997,30.306650,0.000000,122.265241,0.000000,0.000000,0,1,6.729509
1698673761,1,120.071997,30.306613,0.000000,52.331138,0.000000,0.000000,0,1,6.799465
1698673802,1,120.072022,30.306645,0.000000,45.752000,0.000000,0.000000,0,1,6.809705
1698673971,1,120.072036,30.306703,0.000000,40.000000,0.000000,0.000000,0,1,6.988915
1698674583,1,120.071992,30.306520,0.000000,44.635098,0.000000,0.000000,0,1,6.927600
1698674592,1,120.071997,30.306608,0.000000,52.331138,0.000000,0.000000,0,1,6.873297
1698674688,1,120.072036,30.306678,0.000000,40.000000,0.000000,0.000000,0,1,6.884518
1698674722,1,120.071983,30.306592,0.000000,53.000000,0.000000,0.000000,0,1,6.806400
1698674771,1,120.071983,30.306580,0.000000,53.000000,0.000000,0.000000,0,1,6.804010
1698674922,1,120.072022,30.306680,0.000000,40.000664,0.000000,0.000000,0,1,6.810637
1698677207,1,120.072028,30.306662,0.000000,40.000000,0.000000,0.000000,0,1,7.048762
1698677209,1,120.072028,30.306662,0.000000,40.000000,0.000000,0.000000,0,1,7.048762
1698677220,1,120.072053,30.306720,0.000000,40.000000,0.000000,0.000000,0,1,6.745782
1698824755,1,120.084228,30.304917,0.000000,35.000000,0.000000,0.000000,0,1,12.263244
1698828651,1,120.085114,30.304067,0.000000,35.000000,0.000000,0.000000,0,1,10.059744
